"3,463.01",20.36
"3,420.09",19.88
"3,360.86",19.75
"3,322.11",19.83
"3,288.73",19.87
"3,210.49",19.74
"3,186.03",20.6
"3,166.22",21.15
"3,140.72",21.11
"3,094.55",20.78
"3,077.60",20.8
"3,049.09",20.26
"3,032.39",19.9
"3,018.79",20.48
"2,990.16",19.92
"2,984.15",20.34
"2,972.77",21.25
"2,956.74",20.44
"2,953.68",20.17
"2,963.79",19.66
"2,960.73",18.98
"3,010.04",19.23
"3,009.50",19.08
"3,017.19",19.04
"3,061.04",18.73
"3,098.15",19.36
"3,121.80",19.04
"3,138.19",18.47
"3,125.95",19.37
"3,203.47",19.72
"3,227.24",19.38
"3,271.73",19.73
"3,325.94",20.42
"3,395.98",21.63
"3,460.26",22.81
"3,504.97",24.27
"3,551.54",25.6
"3,616.64",26.58
"3,665.88",27.59
"3,719.07",28.3
"3,779.48",29.08
"3,833.81",29.76
"3,830.63",30.09
"3,846.52",30.66
"3,861.53",31.07
"3,907.71",31.48
"3,889.08",32.11
"3,938.80",31.99
"3,941.50",32.37
"3,986.30",32.71
"3,896.66",33.07
"3,929.29",32.92
"3,949.09",33.07
"3,929.11",32.95
"3,968.59",33.27
"3,982.44",32.01
"3,956.70",32.05
"3,960.86",31.56
"3,963.09",30.78
"3,970.77",30.36
"3,968.00",30.26
"3,959.71",30.97
"3,978.98",30.92
"3,953.30",30.87
"3,975.24",30.56
"3,938.70",30.13
"3,930.96",29.44
"3,921.58",28.82
"3,915.44",28.3
"3,888.06",27.88
"3,888.79",27.48
"3,881.34",26.88
"3,900.04",26.18
"3,968.24",25.55
"3,863.26",25.03
"4,047.23",24.52
"4,042.48",24.01
"4,040.89",23.13
"4,028.52",22.51
"4,027.36",22.1
"3,988.76",21.85
"3,977.61",21.51
"3,989.77",21.38
"3,968.80",20.88
"3,957.08",20.64
"3,911.56",20.28
"3,912.88",20.09
"3,870.16",19.97
"3,877.61",19.39
"3,860.94",19.58
"3,793.23",19.28
"3,779.05",19.11
"3,734.28",18.7
"3,683.43",18.15
"3,645.51",17.95
"3,622.75",17.71
"3,549.67",17.56
"3,475.13",17.31
"3,436.35",17.4
"3,386.91",17.3
"3,362.37",17.35
"3,298.26",17.24
"3,286.81",17.33
"3,235.47",17.18
"3,185.22",16.97
"3,167.68",16.96
"3,156.09",16.85
"3,141.82",16.91
"3,084.06",16.89
"3,096.25",16.83
"3,056.44",16.88
"3,047.57",16.97
"3,020.85",17.15
"3,025.46",16.96
"2,989.31",16.65
"2,983.83",16.48
"2,985.71",16.26
"2,994.35",15.87
"3,055.43",15.8
"3,073.17",15.62
"3,100.86",15.74
"3,156.84",15.63
"3,170.29",15.52
